ccode,country,year,war,polity2,mtnest,ef,,,cmark,priorwar,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mountains,elevdiff,oil,noncontig,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,newstate,polity2l,instability,anocl,dem,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
290,POLAND,1952,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.156267,1.461,3,1.381,7.2305632,10.137373,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.381,10.137373,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1953,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.175573,1.561,3,1.461,7.2868762,10.156267,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.461,10.156267,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1954,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.194663,1.613,3,1.561,7.3530817,10.175573,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.561,10.175573,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1955,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.213909,1.6619999,3,1.613,7.3858509,10.194663,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.613,10.194663,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1956,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.233294,1.795,3,1.6619999,7.4157772,10.213909,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.6619999,10.213909,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1957,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.250971,1.937,3,1.795,7.4927602,10.233294,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.795,10.233294,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1958,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.267089,1.903,3,1.937,7.5688958,10.250971,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.937,10.250971,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1959,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.283293,2.0309999,3,1.903,7.551187,10.267089,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,1.903,10.267089,0.58778667,0,-7,0,0,,,0,0,0,0,
290,POLAND,1960,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.298969,2.1170001,3,2.0309999,7.6162834,10.283293,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.0309999,10.283293,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1961,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.307752,2.214,3,2.1170001,7.6577554,10.298969,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.1170001,10.298969,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1962,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.319563,2.3050001,3,2.214,7.7025561,10.307752,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.214,10.307752,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1963,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.329735,2.4590001,3,2.3050001,7.742836,10.319563,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.3050001,10.319563,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1964,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.338058,2.5639999,3,2.4590001,7.8075099,10.329735,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.4590001,10.329735,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1965,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.346376,2.609,3,2.5639999,7.8493237,10.338058,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.5639999,10.338058,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1966,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.354722,2.684,3,2.609,7.8667221,10.346376,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.609,10.346376,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1967,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.36303,2.7820001,3,2.684,7.8950634,10.354722,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.684,10.354722,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1968,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.371364,2.964,3,2.7820001,7.9309254,10.36303,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.7820001,10.36303,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1969,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.379691,3.1819999,3,2.964,7.9942951,10.371364,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.964,10.371364,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1970,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.389795,2.941,0,3.1819999,8.0652657,10.379691,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.1819999,10.379691,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1971,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.398336,3.128,0,2.941,7.986505,10.389795,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,2.941,10.389795,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1972,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.406322,3.444,0,3.128,8.0481491,10.398336,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.128,10.398336,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1973,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.415203,3.859,0,3.444,8.1443892,10.406322,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.444,10.406322,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1974,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.424986,4.1869998,0,3.859,8.2581635,10.415203,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.859,10.415203,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1975,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.434763,4.5440001,0,4.1869998,8.3397398,10.424986,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.1869998,10.424986,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1976,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.444707,4.8800001,0,4.5440001,8.4215631,10.434763,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.5440001,10.434763,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1977,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.454437,5.0640001,0,4.8800001,8.4929008,10.444707,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.8800001,10.444707,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1978,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.463389,5.1199999,0,5.0640001,8.529912,10.454437,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,5.0640001,10.454437,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1979,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.469511,4.8439999,0,5.1199999,8.5409098,10.463389,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,5.1199999,10.463389,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1980,0,-6,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.479483,4.4190001,0,4.8439999,8.4854965,10.469511,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.8439999,10.469511,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1981,0,-8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.488548,3.973,0,4.4190001,8.3936691,10.479483,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-6,0,0,0,0.028123379,0,0,4.4190001,10.479483,0.58778667,0,-6,0,0,0,0,0,0,0,0,0
290,POLAND,1982,0,-8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.49756,3.654,0,3.973,8.2872772,10.488548,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-8,0,0,0,0.028123379,0,0,3.973,10.488548,0.58778667,0,-8,0,0,0,0,0,0,0,0,0
290,POLAND,1983,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.50701,3.8039999,0,3.654,8.203578,10.49756,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-8,0,0,0,0.028123379,0,0,3.654,10.49756,0.58778667,0,-8,0,0,0,0,0,0,0,0,0
290,POLAND,1984,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.516346,3.9630001,0,3.8039999,8.2438087,10.50701,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.8039999,10.50701,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1985,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.524145,4.177,0,3.9630001,8.2847567,10.516346,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,3.9630001,10.516346,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1986,0,-7,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.530922,4.3270001,0,4.177,8.3373489,10.524145,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.177,10.524145,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1987,0,-6,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.53646,4.3959999,0,4.3270001,8.3726301,10.530922,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-7,0,0,0,0.028123379,0,0,4.3270001,10.530922,0.58778667,0,-7,0,0,0,0,0,0,0,0,0
290,POLAND,1988,0,-6,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.541703,4.5289998,0,4.3959999,8.3884506,10.53646,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-6,0,0,0,0.028123379,0,0,4.3959999,10.53646,0.58778667,0,-6,0,0,0,0,0,0,0,0,0
290,POLAND,1989,0,5,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.544367,4.5250001,0,4.5289998,8.4182568,10.541703,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,-6,0,0,0,0.028123379,0,0,4.5289998,10.541703,0.58778667,0,-6,0,0,0,0,0,0,0,0,0
290,POLAND,1990,0,5,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.548469,3.8199999,0,4.5250001,8.4173727,10.544367,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,5,1,1,0,0.028123379,0,0,4.5250001,10.544367,0.58778667,0,5,0,0,0,0,0,0,0,0,0
290,POLAND,1991,0,8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.551768,3.7119999,0,3.8199999,8.2480059,10.548469,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,5,1,1,0,0.028123379,0,0,3.8199999,10.548469,0.58778667,0,5,0,0,0,0,0,0,0,0,0
290,POLAND,1992,0,8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.554901,3.826,0,3.7119999,8.219326,10.551768,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,8,1,0,1,0.028123379,0,0,3.7119999,10.551768,0.58778667,0,8,0,0,0,0,0,0,0,0,0
290,POLAND,1993,0,8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.557348,3.9616504,2,3.826,8.2495756,10.554901,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,8,1,0,1,0.028123379,0,0,3.826,10.554901,0.58778667,0,8,0,0,0,0,,,0,0,0
290,POLAND,1994,0,8,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.559546,4.1585088,2,3.9619999,8.2844162,10.557348,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,8,1,0,1,0.028123379,0,0,3.9616504,10.557348,0.58778667,0,8,0,0,0,0,,,,0,0
290,POLAND,1995,0,9,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.560686,4.444531,2,4.1589999,8.3329115,10.559546,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,8,0,0,1,0.028123379,0,0,4.1585088,10.559546,0.58778667,0,8,0,0,0,0,,,,0,0
290,POLAND,1996,0,9,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.561474,4.7074943,2,4.4450002,8.3994293,10.560686,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,9,0,0,1,0.028123379,0,0,4.444531,10.560686,0.58778667,0,9,0,0,0,0,,,,0,0
290,POLAND,1997,0,9,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.562302,5.0234413,2,4.7069998,8.4569111,10.561474,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,9,0,0,1,0.028123379,0,0,4.7074943,10.561474,0.58778667,0,9,0,0,0,0,,,,0,0
290,POLAND,1998,0,9,0.80000001,0.04725498,,,0,0,0,0,,,,,,,10.56272,5.2623677,2,5.0229998,8.5218706,10.562302,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,9,0,0,1,0.028123379,0,0,5.0234413,10.562302,0.58778667,0,9,0,0,0,0,,,,0,0
290,POLAND,1999,0,9,0.80000001,0.04725498,,,0,0,0,0,,,,,,,,5.4798465,2,5.2620001,8.5683365,10.56272,e. europe and the former soviet union,0,1,0,0,0,0,0,0,0.58778667,2501,0,0,0.97600001,0.013,3,0.097500026,95,0,0,0,9,0,0,1,0.028123379,0,0,5.2623677,10.56272,0.58778667,0,,0,0,0,0,,,,0,0
305,AUSTRIA,1945,0,5,56.099998,0.12563103,,,1,0,0,0,,,,,,,,,,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,5,0,1,0,0.12634063,0,0,,,4.0448041,0,,0,0,,,0,0,0,0,
305,AUSTRIA,1946,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,,,,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,5,1,1,0,0.12634063,0,0,,,4.0448041,0,,0,0,,,0,0,0,0,
305,AUSTRIA,1947,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,,,,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,1,0,1,0.12634063,0,0,,,4.0448041,0,,0,0,,,0,0,0,0,
305,AUSTRIA,1948,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,,,,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,1,0,1,0.12634063,0,0,,,4.0448041,0,,0,0,,,0,0,0,0,
305,AUSTRIA,1949,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,,,,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,1,0,1,0.12634063,0,0,,,4.0448041,0,,0,0,,,0,0,0,0,
305,AUSTRIA,1950,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8443365,2.9300001,0,,,,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,,,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1951,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8446245,3.125,0,2.9300001,7.9827576,8.8443365,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,2.9300001,8.8443365,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1952,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8450575,3.0929999,0,3.125,8.0471897,8.8446245,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,3.125,8.8446245,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1953,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8454895,3.1830001,0,3.0929999,8.0368967,8.8450575,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,3.0929999,8.8450575,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1954,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8457775,3.474,0,3.1830001,8.0655794,8.8454895,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,3.1830001,8.8454895,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1955,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8460655,3.8859999,0,3.474,8.1530619,8.8457775,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,3.474,8.8457775,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1956,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8489399,4.026,0,3.8859999,8.2651358,8.8460655,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,3.8859999,8.8460655,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1957,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8518066,4.2579999,0,4.026,8.3005285,8.8489399,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,4.026,8.8489399,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1958,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8548079,4.4190001,0,4.2579999,8.356555,8.8518066,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,4.2579999,8.8518066,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1959,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8576574,4.5650001,0,4.4190001,8.3936691,8.8548079,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,4.4190001,8.8548079,4.0448041,0,10,0,0,,,0,0,0,0,
305,AUSTRIA,1960,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8604994,5.1430001,0,4.5650001,8.4261742,8.8576574,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,4.5650001,8.8576574,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1961,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8660173,5.388,0,5.1430001,8.545392,8.8604994,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,5.1430001,8.8604994,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1962,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8720665,5.4809999,0,5.388,8.5919294,8.8660173,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,5.388,8.8660173,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1963,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8779402,5.6880002,0,5.4809999,8.6090431,8.8720665,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,5.4809999,8.8720665,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1964,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8839178,5.9780002,0,5.6880002,8.6461143,8.8779402,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,5.6880002,8.8779402,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1965,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8894463,6.1440001,0,5.9780002,8.6958418,8.8839178,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,5.9780002,8.8839178,4.0448041,0,10,0,0,0,0,0,0,0,0,0
305,AUSTRIA,1966,0,10,56.099998,0.12563103,,,0,0,0,0,,,,,,,8.8967247,6.4369998,0,6.1440001,8.7232313,8.8894463,western democracies and japan,1,0,0,0,0,0,0,0,4.0448041,3682,0,0,0.93400002,0.039999999,2,0.36019999,78,17,2.0999999,0,10,0,0,1,0.12634063,0,0,6.1440001,8.8894463,4.0448041,0,10,0,0,0,0,0,0,0,0,0
